0,4413 273 1177 987 4413 85 4239 116 912 636 172 1 331 342 15 4413 862 159 2423 403 182 1215 105 1 16 172 4694 997 3 824 222 3 533 353 20 252 110 1926 177 4413 2134 4413 4652 203 94 141 134 1177 177 105 1 77 1666 709 3365 1430 1604 323 550 252 20 1 3307 182 82 20 3 824 3,2326
3,74 12 164 707 833 1100 148 3124 461 4 117 164 74 4 10 119 273 152 25 2031 124 735 3124 461 123 74 1 640 10 465 471 5,2327
5,6 193 209 30 253 561 75 13 553 561 1143 210 75 209 30 66 488 715 1023 2591 843 542 731 30 2825 75 542 2285 136 1640 146 282 542 146 210 75 199 22 2126 75 1120 3054 4613 1613 886 546 2170 593 982 75 75 214 433,2328
3,1456 376 623 578 4 3386 623 578 4 2514 828 4 42 26 5 189 25 3582 3460 33 353 280 25 1032 828 125 101 776 101 19 623 578 33 786 828 364 847 2552 623 578 12 831 160 101 1234 828 127 4172 2545 1947 1648 4061 78 251 623 578 982 1153 1830 464 84 828 2672 501 2312 3989 1516 802 657 1053 828 495 802 538 932 2805 623 578 189 847 964 21 96 1516 68 3207 2916 2 379 16 203 623 578 10 213 828 4 308 55 10 119 1516 872 660 1 1108 1408 1632 235 623 578 238 21 34 106 15 661 693 15 333 1884 247 642 3877 1150 791 730 92 30 61 964 26 5 101 495 61 475 8 1659 3151 828 422 4336 3 42 25 81 540 623 578 101 1394 828 3187 2545 1032 94 623 578 1236 855 1098 1 460 2545 18 159 225 3716 2676 189 263 2680 4 828 1 364 623 578 25 2672 418 623 578 2275 1446 727 1032 900 42 265 3874 548 255 4082 495 1 451 210 26 5 333 1325 3883 3883 19 1667 1 339 786 364 15 1771 1972 1069 2994 23 21 3467 536 1 269 506 4080 12 1771 4149 5 731 3151 247 776 2545 477 3257 731 12 1 1769 101 455 2545 2672 607 391 235 188 1034 521 2706 2128 2175 1879 2 828 8 250 623 578 189 13 391 828 8 197 152 25 393 69 38 270 623 578 57 1615 57 1560 152 25 69 2545 356 623 578 145 69 8 490 2490 439 623 578 909 190 18 89 516 101 247 776 2545 8 100 87 802 2394 126 235 828 12 175 66 776 3929 828 1142 623 578 334 3473 8 2562 828 5 1150 991 2337 333 1975 175 26 5 2545 350 354 1 12 8 26 5 131 828 92 285 175 623 578 1830 464 84 617 4191 1830 950 2545 101 986 261 623 45 1830 441 655 472 784 472 3814 623 191 30 6 736 1537 736 175 2965 1923 464 23 1923 4749 4 623 578 19 1964 1187 84 4282 186 84 62 1276 3015 439 19 552 234 84 1093 100 77 234 84 623 578 599 26 5 201 3 1747 828 599 141 378 26 5 20 828 45 544 40 78 1459 263 2680 46 25 401 263 2680 41 49 263 2680 10,2329
0,3122 4 99 9 206 0 11 36 37 34 48 0 11 36 37 22 62 40 481 9 34 48,2330
0,3108 2 85 9 32 9 122 256 32 0 32 11 22 32 336 205 225 241 78 169 26 0,2331
3,859 81 666 4691 440 87 859 74 125 68 2 149 117 90 81 306 87 18 863 666 14 23 2310 306 1118 859 74 252 16 2 90 123 6 114 1921 87 23 12 306 1089 4273 144 397 863 890 4 863 666 14,2332
0,1716 99 9 256 0 799 0 395 11 36 37 34 48 0 799 0 395 11 36 37 22 70 9 34 48 205 26 5 78 2486 778 288 2771 34 48 62 170 78 2486 778 288 2771 109 923 251 72 544 190 51 3126 4 206 34 48 70 62 241 78 26 5 4584 1016 154,2333
0,3932 448 141 7 470 160 117 3932 470 380 245 141 7 533 858 493 346 111 497 2851 7 334 76 192 141 7 175 254 210 247 16 261 1047 20 303 787 3 254 3 1194 151 185 67 212 110 1090 14 1210 1623 57 127 60 355 392,2334
2,546 4705 2692 449 1650 3048 546 2593 13 1625 389 409 449 1650 93 200 93 522 1148 71 2303 1545 2406 1058 533 2289 1860 95 159 240 13 21 1099 308 1650 15 1071 376 31 522 1339 843 1927 209 518 1058 2701 546 300 2092 324 13 926 52 83 209 518 181 495 497 1577 517 73 1783 2763 460 554 2490 1361 1735 52 83 1860 801 373 3484 891 359 1394 2087 1058 197 130 1238 988 232 1161 111 1175 280 73 13 139 225 13 1625 3063 199 449 1206 1750 1079 926 52 83 546 268 469 52 83 25 210 169 1831 399 209 1862 2482 307 2692 187 406 1238 71 178 130 2205 19 781 1446 1058 21 50 460 1625 138 160 315 363 514 2743 225 326 535 593 56 63 1371 2430 334 2213 1947 17 2040 344 91 1086 814 1883 1424 3485 2498 71 983 608 964 700 294 179 216 352 546 449 1650 98 76 598 428 585 83 781 209 30 1446 13 1625 208 308 697 1831 846 209 50 1181 813 66 1341 50 245 34 951 190 720 546 428 585 83 242 199 854 94 53 52 50 93 25 140 505 53 106 1577 146 457 725 393 2217 66 136 546 344 3430 98 354 399 2022 585 83 177 1577 1603 3432 399 93 484 1604 973 801 19 1142 457 725 157 156 270 21 139 1004 1120 93 177 52 83,2335
0,2895 1165 749 617 42 2895 1165 749 35 133 42 2149 42 7 346 149 2895 1165 4 2895 4 2782 30 2409 1464 1875 260 4059 1398 722 116 1 1041 30 2056 20 440 82 20 573 436 1521 47 245 2655 934 332 4645 2856 26 139 2116 2881 1041 773 428 831 3207 20 3004 856 689 1678 20 991 153 740 722 1041 20 303 550 2001 30 41 1786,2336
3,33 100 318 33 291 377 23 370 38 100 1355 1329 318 68 16 62 517 125 33 145 347 255 62 1155 318 909 28 2824 377 2375 1123 1057 3889 1348 33 33 111 2375 108 13 906 1437 255 391,2337
0,2306 377 2 259 41 26 5,2338
3,1548 617 115 251 1677 2846 1694 469 620 2847 1980 1548 407 123 442 394 43 10 1677 54 2 107 1548 620 434 1677 127 536 3087 485 442 394 10 1677 19 442 43 10 119 442 394 5 951 698 565 442 5 1272 442 394 12 1677 698 565,2339
0,293 150 1826 1283 1811 3044 293 150 1826 23 410 1811 1559 77 1444 293 150 3044 1559 584 2443 50 756 399 219 293 150 33 1900 880 77 849 2079 87 3404 1118 804 1495 84 381 911 1811 1559,2340
0,148 196 0 104 104 79 104 307 104 104 340 7 75 346 3 3 40 141 7 141 7 62 134 77 260 2035 45 241 162 1381,2341
0,4605 120 2 296 129 79 70 63 28 39 31,2342
3,462 215 214 4 164 416 214 580 1012 214 313 214 164 4345 215 117 190 511 670 82 924,2343
5,6 193 209 30 1143 561 75 13 553 561 1143 210 75 209 30 66 488 1023 2591 843 542 2285 136 1640 282 299 146 8 2825 210 3 75 593 546 2170 8 146 353 22 2126 8 982 75 457 1613 886 8 75 13 111,2344
3,379 2633 29 341 55 945 1241 379 308 55 29 341 77 4 10 82 119 43 12 10 386 80 46 158 269 29 341 43 10 168 31 67 1228 5 269 12 232 194 68 33 81 155 479 251 1,2345
3,898 440 55 61 863 898 1364 520 288 23 60 80 46 158 203 1155 55 61 463 4 506 1 863 203 1155 5 55 61 463 1 5 256,2346
0,1460 1955 173 12 296 1460 1955 438 56 12 41 227 33 64 39 28,2347
3,57 440 156 2472 55 57 2 288 863 1494 55 2472 216 14 1481 4 10 82 119 10 386 80 46 158 57 16 62 1059 520 16 203 2472 216 43 10 256 31 67 1228,2348
0,16 2 59 9 0 53 547 7 11 0 34 11,2349
0,186 4 59 9 32 32 0 15 404 170 32 11 36 37 32 0 32 11 36 37 22 45 769 233 258 72 44 5 18 5 27 233 5 170 5 45 769 78 266 4008 126 5,2350
0,723 2 173 41 129 41 63 28 39 31,2351
0,23 256 0 11 22 109 557 139 176 1 851 207 94 124 31,2352
2,1274 178 466 238 2216 50 199 128 449 57 127 1226 1274 776 1201 466 1061 283 199 294 52 50 138 6 93 337 528 393 4578 822 284 322 430 466 1752 199 294 2374 881,2353
7,6 136 1188 47 17 919 4397 216 1232 1188 664 195 96 1230 268 334 157 205 165 774 17 919 97 606 687 110 29 268 334 6 136 1188 47 190 102 267 137 21 96 155 1373 408 451 97 1014 424 28 915 664 1586 1302 2212 374 2211 17 370 21 385 1311 216 291 1166 3252 242 28 6 97 165 2275 3589 192 140 60 528 875 1311 73 179 517 97 157 1531 6 97 73 1080 1772 891 439 685 1364 728 111 550 46 2974 1173 1243 86 165 1733 509 6 97 17 1243 551 2596 3263 17 1429 47 3 17 289 114 150 21 649 1503 524 1107 1822 73 805 39 3 6 17 253,2354
3,184 271 1225 1360 58 184 271 35 1451 2927 2 479 1360 1966 35 1542 1 20 184 40 7 184 1774 1 2111 594 252 792 131 110 424 19 1126 766 2441 84 84 166 2774 3811 456 834 396 1918,2355
0,2505 565 773 23 1458 296 129 79 70 9 63 33 39 28,2356
0,4263 461 2 0 7 7 11 36 37,2357
3,4324 197 51 4324 1955 2 57 216 13 3879 270 69 4324 414 360 12 243 229 717 2836 64 87,2358
3,955 615 575 51 955 615 4 228 51 3541 234 142 16 43 10 3844 541 378,2359
0,450 2 0 11,2360
3,338 178 145 821 49 3737 2072 96 3547 2588,2361
0,428 108 4 453 259 428 108 4 156 259 41 26 5 151 92 1397 45 1 41 227 28 335 39 31,2362
0,2627 1391 2 59 9 0 18 7 7 20 3 36 37 0 7 7 7 7 20 3 3 36 37 22 92 9 286 205 316 80 20 433 70 9 286 205 78 80 20 92 9 286 205 241 4527 78 433 70 9 286 205 141 1180 316 433 70 9 286 205 316 258 72 433,2363
3,16 2633 3923 372 55 384 16 473 1227 68 142 2742 379 308 55 3923 372 2 10 82 10 386 80 46 158 16 62 987 142 379 1454 269 387 10 256 31,2364
0,4202 23 1195 296 129 79 70 63 28 39 31,2365
0,1359 128 40 459 134 372 296 2150 79 70 63 31 39 31 18,2366
3,1581 2702 81 2702,2367
0,4 99 9 206 32 0 7 7 32 7 7 11 36 37 34 48 32 0 7 32 7 11 36 37 22 226 258 72 7 27 7 34 48 226 316 288 1109 27 34 48 70 226 42 324 682 2210 2161 70 109 2824 2056 324 682 1270 2161 5 532 12 586 62 340 480 509 4253 80 27 1109 480 34 48 70 34 48 62 340 78 49 4253 80 62 40 481 27 162 480 34 48,2368
0,4 99 9 256 0 170 20 34 48 0 20 22 27 34 139 45 62 78 49 975 95 5 34 106 45 205 78 49 975 44 5,2369
0,23 173 259 129 79 70 63 33 39 33 95,2370
3,2 69 38 2 90 123 546 4282 77 4 43 10 243 229 314 216 57 288 546 4282 520 288 1 131 314,2371
5,555 178 6 868 555 116 114 150 868 555 230 2763 345 555 17 289 6 517 17 136 57 73 17 621 60 528 2467 6 157 60 382 21 96 901 555 1077 116 199 2763 8 1321 915 2246 382 486 6 3521 555 1162 98 1270 436 1508 165 33 555 289 6 781 39 3 6 382 370 44 415 21 1270 436 181 555 116 1800 6 116 190 385 21 96 3592 3652 382 477 138 199 220 175 95 579 6 116 2467 347 341 17 219 60 298 555 6 312 165 230 221 111 1231 498 382 868 549 555 116 199,2372
0,3425 145 634 7 181 3425 2 145 45 756 231 191 207 609 571 151 58 20 181 702 72 86 30 444 702 361 1964 4584 1187 3255 3570 2288 3425 102 105 3425 133 29 191 207 122 256 45 5 5 70 29 191 19 3425 231 27 134 26 5 222 134 5 207 231 27,2373
0,186 2 59 9 0 11 36 37 0 11 36 37,2374
3,3961 54 1283 55 3961 54 35 164 3222 35 749 3961 149 749 1768 120 35,2375
0,403 257 3136 1263 296 242 3266 77 234 23 242 403 134 113 78 4201 257 3136 1263 268 1020 825 433 227 66,2376
0,4274 321 2 32 0 7 44 32 7 11 22 225 32 226 40 162,2377
0,1256 632 2 59 9 256 15 0 11 3 48 0 11 3 3 22 665 557 44 18 12 121 174,2378
0,4639 77 218 5 7 199 4639 77 285 2 105 1213 177 313 27 163 45 145 5 7 98 1 5 561 131 10 119 15 43 5 221 202 45 131 10 119 1 105 133 7 175 10 105 5,2379
0,304 9 869 256 0 0 395 11 53 48 0 0 395 11 22 62 324 682 68 40 162 26 5 53 48 70 29 9 62 264 2238 302 1 154 2526 633 504,2380
2,2784 582 418 194 614 22 83 128 508 171 13 57 532 83 418 194 614 699 1183 1685 24 50 1176 50 1685 217 217 217 217 217 217 217 217,2381
0,834 759 2 99 9 256 0 15 404 56 11 36 37 34 48 0 95 11 36 37,2382
0,2441 173 39 467 2441 2 242 31 39 467 188 137 12 41 1 2950 41 31,2383
0,2385 16 405 40 7 1700 2385 470 380 16 405 40 7 8 1177 185 3 254 865 545 1 405 40 172 175 1177 3 16 346 303 1177 3 254 3 545 1 346 303 210 3 254 3 1 135,2384
4,985 2717 14 489 156 2717 14 489 783 590 156 355 2836 616 14 746 486 1099 15 183 390 3346 489 14 2717 924 985 618 1918 4774 3587 1282 985 715 14,2385
0,74 1165 4 1283 1811 3044 77 1444,2386
7,447 782 33 1008 774 17 607 6 1220 24 447 112 38 408 17 782 779 2018 774 1173 17 607 138 160 315 6 17 1146 1336 694 694 24 966 1982 447 3674 165 60 298 1173 17 2308 798 3323 214 1829 359 515 24 447 782 3540 1173 1823 515 1544 3323 3618 607 4367 447 782 494 1247 4669 1979 4371 1962 385 753 234 544 494 29 140 774 126 2834 2135 74 1864 411 19 490 447 782 2691 1823 167 515 1544 436 515 328 166 2370 1410 3194 24 447 782 447 782 232 194 422 418 194 1433 126 167 197 4656 159 1125 2075 672 622 1550 195 18 4067 1814 2451 447 782 126 307 301 126 323,2387
7,697 6 276 17 1091 2560 299 4729 6 17 995,2388
3,123 184 142 4 90 147 120 35 184 2927 2392 1607 414 360 65 145 347 235 174,2389
3,2048 51 165 2675 1436 1547 764 103 147,2390
3,1724 868 1334 811 3955 374 1334 811 54 2 1724 470 1724 552 186 868 38 147 1334 52 3560 811 463 1674 452 106 1334 64 603 861 42 235 704 1334 1853 1724 959 347 235 31 603 270 64 107 908 1334 1490 59 430 900 198 324 4755 1162 2157 1724 2342 1334 647 608 2386 552 728 1890 306 682 2855 1724 1881 515 244 703 1734 31 1776 430 306 3171 1334 1853 1724 552 8 197 1724 310 485 640 3560 811 1334 1144 141 950 1334 107 38 873 452 61 588 357 106 483 18 26 467 235 1724 3473 111 357 106 1334 198 2157 8 19 2079 1724 3916 2971 387 306 126 852 703 1334 780,2391
3,1587 1133 197 51 1587 1133 2 90 669 123 1391 2 4513 110 3582 1064 659 3557 20 122 729 15 1 646 38 86 370 28 143 400,2392
3,1742 4025 33 1360 1742 35 358 1360 1132 606 58 791 730 101 495 1231 38 1543 1742 280 255 2412 1226 1462 606 333 196 380 3571 1168 111 2462 1837 333 380 1549 89 3810 1132 8 1402 81 488 89 8 872 1415 1132 1572 3101 3637 1241 4 1241 130 101 902 6 3186 836 108 606 4 314 1773 2 2 339 19 479 81 1132 76 2172 1161 2442 607 101 111 1132 125 1770 797 3473 1308 543 1241 1 101 2877 135 2993 1824 38 1543 1742 389 1442 3777 236 301 543 1132 125 1 122 255 1543 8 269 1132 426 867 1815 255 267 454 91 1404 49 76 228 417 1781 176 140 101 4246 4162 247 89 515 71 229 821 235 1742 1543 149 89 1742 8 1338 255 6 71 802 1462 196 380 3571 107 1742 351 1906 1 355 1594 1 2241 420 301 1167 1132 58 157 1132 1543 793 547 311 101 455 71 2951 2006 4158 1543 785 251 1132 454 157 236 568 429 2650 1039 1055 429 3922 2893 3790 49 1543 8 866 97 251 697 606 450 1287 186 71 1829 2085 606 130 1462 196 380 3571 495 469 101 97 71 339 1968 656 3314 6 3864 97 3186 3534 606 17 38 370 21 1665,2393
0,1176 1133 2 99 9 256 0 11 36 37 34 48 0 11 36 37,2394
5,1703 1448 331 2434 3962 3875 1745 484 3962 868 187 538 1238 180 1448 429 60 298 3962 116 50 197 187 1238 857 1053 522 1250 4383 2006 555 292 879 144 482 47 1571 3794 559 3962 459 1993 190 174 402 6 116 250 429 71 1532 3962 868 2997 881 244 2465 30 444 1013 46 50 376 1031 250 116 50 2281 177 126 325 143 1388 1283 177 391 1105 1013 143 373 1093 2521 136 238 522 936 1238 802 608 2977 2232 3962 116 50 2232 557 3640 1058 83 1745 1299 396 2679 136 286 630 1703 1058 3367 2149 60 528 2467 86 56 71 54 445 372 242 3962 116 593 50 3962 746 220 2651 116 4522,2395
0,1995 173 296 673 41 1295 79 70 63 33 15 39 31,2396
0,3712 4379 178 1182 4177 678 3712 2 45 1109 207 4177 2228 678 1698 1848 1 2891 141 607 792 2056 2588 3712 792 2056 1656 20 356 64 1 211 84 1199 3712 668 830 2727 29 27 4059 1899 151 798 2694 1515 260,2397
3,462 4761 1556 155 5 221 2 90 123 3261 580 1535 1556 4761 221 1028 698 10 1 1432 1437 147 61 147 61 143 235 400 235 243 229 184 1535 696 663 158,2398
3,1525 71 1142 10 1525 71 657 451 2663 1436 35 10 171 12 943 1 127 284 219 138 384 108 13 4052 626 729 1052 1586 237 3 844 509 309 584 3185 80 192 428 1496 1499 291 284 219 291 351 311 71 300 1004 4331 1314 64 505 284 219 82 652 505 13 2170 3098 52 151 21 729 474 204 182,2399
0,271 4 99 9 206 0 11 36 37 34 48 0 11 36 37,2400
0,23 461 673 41 129 79 70 9 227 33 39 33 15,2401
1,446 69 446 4143 54 1431 763 46 94 96 430 762 635 1121 46 649 24 4143 763 1981 136 403 389 1181 57 535 94 139 21 96 44 1981 402 160 4143 46 635 763 369 4581 763 369 635 763 46 1101 1940 3018 69,2402
3,3897 3080 3724 917 3897 35 1623 621 3080 4 35 587 100 10 278 1205 3724 110 35 749 35 135 91 25 192 25 591 8 91 64 709 510 105 66 4021 870 541 491 504 798 806 1469 154 2956 798 92 312 95 123 55 982 806 479 229 98 312 269 55 120 35 21 400 61 357 1420 1247 189 115 434 21 65 25 5 3817 1 3 10 122 66,2403
0,24 390 3575 4 59 9 0 34 11 0 11 36 37,2404
0,2704 257 173 1087 296 65 416 70 63 28 39 28,2405
0,520 288 23 0 22 62 78 682 1016 155 68 44,2406
0,2874 242 296 129 79 70 63 28 39 28 15,2407
0,976 54 2 976 673 41 129 79 70 63 28 39 31,2408
0,1874 3910 252 2 85 9 256 94 0 20 36 37 22 5 532 56 12 41 571 1 1990 92 20,2409
3,575 49 58 4 228 188 137 49 419 1145 16 117 1451 278 1145 2 414 143 269 195 182 78 235,2410
0,74 4117 110 99 9 176 122 256 0 7 56 7 95 7 7 20 34 48 0 20 36 37 22 163 277 74 4117 110 2,2411
0,4412 2398 2 59 9 0 11 48 0 11 22 4412 68 4 133 327 2634 1037 313 9 1122 29 44 665 557 4300 903 789 249 12 3517 1265 1127 43 10 119 202 222 43 10 119 202,2412
3,4238 14 728 2633 2389 55 14 215 148 961 14 1 797 477 251 2389 4 308 55 1 10 82 386 80 46 158 269 2389 43 10 31 169 188 192 10 1162 3001 384 552 2389 854 587 64 2389 91 1101 3547 1162,2413
0,3963 759 85 9 1833 0 365 20,2414
0,4 173 673 296 1295 79 63 33 39 28,2415
0,3059 2070 99 9 256 0 365 7 20 34 48 0 7 7 20 3059 2070 120,2416
0,1354 14 257 4685 1354 14 257 2704 399 547 416 58 335 28 19 131 283 932 224 4713 780 2311 33 1122 416 1084,2417
0,692 110 2 59 9 0 170 20 0 20,2418
3,514 13 197 51 514 13 214 2 896 646 38 123 514 13 43 12 243 229 64 717 1052 235 86 228 483,2419
0,1092 23 173 259 129 79 95 95 70 63 28 39 31,2420
2,108 2089 13 178 1229 602 585 50,2421
4,185 914 72 693 1134 172 6 2840 345 72 802 1153 130 157 108 224 2840 369 88 1481 526 320 132 14 213 1476 2161 2585 398 231 27 342 624 102 110 2715 2 130 1648 111 21 96 74 224 1497 182 6 1481 740 175 44 740 132 14 3427 320 26 213 96 122 31 1978 177 132 14 3427 3982 2202 2161 787 225 398 2202 677 320 320 225 398 3982 677 320 320 21 334 1978 2839 127 2886 240 224 4 60 298 901 1481 611 564 1678 14 89 72 1056 2585 334 45 4235 1481 740 728 1199 3599 342 624 102 1481 611 82 224 23 6 117 2329 3519 2365 628 2007 952 783 740 329 92 334 361 141 334 98 2202 361 195 27 885 740 6 2007 19 156 320 132 26 213 668 549 3400 750 2007 195 56 159 670 975 320 132 14 26 213 1978 6 72 740 183 132,2422
0,110 23 99 9 256 0 11 34 48 0 11,2423
2,635 1993 50 22 67 328 787 185 476 344,2424
0,4680 4 4324 173 1295 296 1295 70 63 28 39 31,2425
0,4 304 9 206 32 0 32 11 53 48 32 0 32 11 22 32 226 40 481 9 53 48 22 225 109 665 557 324 682 669 317 571 15,2426
0,1883 16 2 59 9 0 11 0 11 3 36 37,2427
3,870 57 23 2 69 270 870 57 23 2 64 401 88 270 69 2 26 5 164 251 283 152 25,2428
7,17 253 124 17 253 3 4192 2614 124 3 403 168 222 3 124 128 3271 1821 286 630 187 303 3 4192 2614 124 3 403 168 222 3 124 248 303 3 4192 2614 124 3 403 168 222 3 124,2429
3,1057 1557 2412 594 18 1938 1057 1557 2412 2 228 49 4000 94 2693 318 318 1051 794 252 2 131 85 3041 143 400 909 3779 1451 111,2430
0,1854 196 1140 173 1575 121 54 1140 4 64 204 88 270 15 1575 12 121 121 317 852 386 1206 24 943 779 111 1519 1 402 43 10 410 119 1315 852 1575 121 10 119,2431
0,2 59 9 0 11 0 11,2432
3,666 575 51 2125 84 186 2 228 188 137 69 666 4 2125 145 20 609 28,2433
3,2096 617 245 3272 25 403 3700 4211 148 196 307 245 403 25 3272 16 148 196 1 310 539 3272 804 10 135 143 25 24 2096 4211 10 1170 56 3272 804 10 3817 3272 5 104 3272 64 1780 471 1452 1365 41 104 26 3272 5 609 31 4614 3272 64 19 1780 471 3700 4211 561 1365 41 104 77 609 385 3700 4211 163 2943 245 25 8 273 221 1763 24 3700 4211 10 3812 410 804 5 113 1 761 25 28 804 64 3272 900 245 25 1672 65 211 285 378 104 65 3272 5 3700 4211 65 815 65 1163 8 968 15 349 3342 29 3272 10 381 65 1163 3700 4211 8 197 65 452 321 65 1167 3272 10 883 3071 4034 3121 197 1406 25 147 104 26 5 601 3700 4211 24 10 64 1780 245 25 1477 104 26 3272 804 573 3700 4211 197 65 452 104 26 3272 804 3272 10 1085 104 625 104 21 1099 347 104,2434
4,6 193 14 676 561 353 6 193 71 1278 14 201 353 95 3 75 207 3 3 561 999 282 77 135 435 182 410 1873 1613 2504 940 204 435 135 1806 71 2963 61 14 350 287 390 105 1278 14 676 131 46 50 640 347 92 398 282 4103 282 14 676 2427 557 14 61 353 425 874 981 40 357 140 135 2913 15 42 287 4656 14 67 324 676 75 92 207 75 163 14 153 561 353 1177 474 135 324 15 653 153 8 3701 676 75 75 163 111 82 112 71 4751 426 3 75 3 435 1278 4689 135 1278 533 2427 14 4751 387 264 425 874 981 40 3 75 75 827 2387 82 112 71 4751 561 199 3 75 207 488 715 927 4504 14 201 1555 134 40 3 75 3 92 264 425 874 981 40 561 988 3 75 777 3 676 360 3 222 777 426 3 207 112 71 1812 1472 207 86 82 3 75 777 3 92 2971 223 2611 30 946 1917 561 988 82 223 526 1680 1650 3 75 777 3 282,2435
0,2 85 9 256 0 170 20 129 79 95 95 70 63 28 53 39 31 53,2436
3,1480 453 55 1169 120 1480 711 196 104 941 68 2162 633 504 1494 55 1169 120 2 10 82 119 10 386 80 46 158 1480 203 1169 43 10 478 256 67 1228 1480 2669 1169 12 2230 2162 1930,2437
4,807 14 179 3990 807 14 179 3738 3781 1175 525 2240 165 14 67 136 355 523 2877 135 563 3990 2501 2000 913 103 224 30 2403 743 224 67 179 212 464 2251 464 120,2438
2,47 86 156 602 50 216 4176 47 86 156 602 585 50 216 77 1263 211 283 374 138 252 411 432 250 367 219 156 131 4559 257 372 3271 745 270 1806 31 1029 52 50 505 3271 3271 399 71 77 1263 223 2412 136 602 585 50 216 4176 47 239 13 754 250 4 250 2611 856 223 892 3783 917 3896 232 194 294 83 219 247 4502 1356 21 156 168 257 372 3271 50 242 367 1029 50 3625 30 509 15 1663 871 1645 297 373 1189 367 1077 232 194 546 156 294 39 475 317 124 300 1977 423 38 1735 3271 200 214 3301 663 367 47 367 723 219 1093 1776 30 83 1009 2213 3271 1204 50 367 219 3302 83 24 71 1021 4521 1071 948 4456 111,2439
0,4777 4777 1142 42 302 4777 4777 2 657 42 340 302 45 261 27 122 168 1432 354 1 149 1530 1 19 90 731 44 43 10 328 30 1 10 119 4777 4777 66 133 261 27 122 168 340 302 42 40 162 222 105 7 4777 4777 969 2762 1530 885 798 340 45 18 195 207 1 503 806 65 321 5 2696,2440
0,2 99 9 256 0 20 36 37 34 48 0 20 22 70 34 48 62 78 288 452,2441
0,4 59 9 0 18 20 0 20,2442
0,23 85 9 256 0 20,2443
0,35 34 48 478 0 53 56 11,2444
3,197 51 4 90 123 570 87 54 16 43 10 8 422 770 2180 52 688 1 54 2551 696 1891 87 164 4268 2129 416 319 895 15 1 211 51 38 815 100 52 666 35 617 161 145 49 666 1 886 243 229 64 88 192 28 33,2445
0,128 713 4 99 9 32 0,2446
5,1337 1838 2434 46 1043 73 46 850 3510 19 2642 182 410 667 322 1337 282 367 182 1013 396 77 239 1015 1043 525 223 526 253 774 223 126 488 91 3510 182 19 53 1749 363 445 214 1357 930 529 2946 418 194 297 52 50 2102 76 273 1505 1919 2452 402 1221 177 1077 1357 559 1043 283 106 137 825 2832 917 551 363 514 1004 3831 43 30 424 234 250,2447
3,575 49 4031 318 252 4 228 49 4031 318 4031 689 2 24 1 794 4031 909 49 61 400 4031 2375 619 15 396 348 1038 3308 1964 428 560 120 619 2499 754 587 100 318 300 3308 84,2448
7,2538 1443 913 38 664 580 2538 66 370 38 669 1913 1063 416 3296 664 2039 913 421 223 3334 664 2538 597 46 552 2411 2776 923 424 234 18 167 1063 416 1403 720 141 511 370 911 38 2538 577 4346 21 385,2449
3,841 1557 4672 57 2560 69 841 1557 23 57 1637 401 88 21 1099 1082 24 38 3102 8 674 1 821 198 69 262 54 4 4374 38 270 6 291 1457 208 422 1362 1 262 841 53 106 1130 44 100 306 87 374 19 3942 44 139 2118 1987 4370 24 1 422 77 519 516 4179 905 49 1 57 1786 64 1082 69 3205 325 89 188 4756 88 841 1557 887 3941 1817 841 548 262 1457 291 1598 1179 403 708 2059 2217 386 735 301 1 135 588 69 8 2344 793 386 87 203 2059 2217 4268 262 297 3205 967 2510 84 297 734 3949 84 262 38 100 3949 84 120 2 77 143 69 813 841 107 143 262 43 5 841 43 5 8 1265 15 5 5 433 262 841 2 8 794 24 312 1,2450
0,2 85 9 206 0 11,2451
3,3828 2555 762 1820 4212 3828 2555 23 370 356 679 762 1820 4212 4131 4 148 65 1 140 51 87 205 72 3828 149 3433 890 4 370 356 679 100 72 165 49 72 349 89 3828 3433 1651 8 861 2255 1820 4212 265 3828 143 38 236 61 198 65 235 1215 243 576 151 3375 1499 1 646 69 38 86 2418 417 53 595 64 86 861 255 88 86 192 174 362,2452
0,2511 472 186 4 304 9 0 11 53 106 0 11 22 62 78 304 9 53 106 40 1180,2453
5,6 193 209 30 253 777 13 553 777 1030 66 2427 210 3 75 3 785 827 75 808 962,2454
0,3083 336 4 59 9 869 206 0 11 36 37 48 0 11 36 37,2455
3,841 518 197 51 841 518 2 370 356 679 123 87 216 518 2 1903 1891 1196 20 609 725 143 400 86 210 28 243 229 216 57 64,2456
3,271 2978 58 49 271 4 797 49 796 239 390 84 875 885 1168 1520 220 1 68 796 239 72 271 469 620 16 599 4603 754 1 1167 49 1009 205 633 504 496 223 513 327 796 239 89 718 49 8 358 2655 271 24 1355 3053 390 84 14 215 72 1 68 284 142 883 1946 1451 3415 271 2762 796 239 72 852 235 15 91 86 94 1,2457
3,859 74 316 237 859 74 29 200 13 13 1493 316 3168 20 237 739 80 895 3 724 4372 131 13 956 1594 182 101 316 544 3072 172 1769 357 52 1144 1521 24 128 108 739 369 80 13 133 7 235 2282 80 236 3072 78 859 74 647 137 155 123 113 200 13 21 164 508 128 200 171 369 1290 1291 128 200 13 1507 24 1327 44 3 87 13 19 155 934 138 341 284 166 797 51 2520,2458
0,3094 2 59 9 176 122 206 0 44 18 20 0 20,2459
0,54 99 9 32 9 122 478 32 0 18 32 20 34 48 32 0 7 32 7 20 54 2 22 32 336 205 316 40 839 1319 44 26 0 9 1566 26 0 34 48,2460
